country,countrycode,party,prtylab,prty,year,elcounter,votes,seats,newperc,newsuccess,performance,treat,trperf,dissolved,merged,duration,duration2,electparticipated,whyend,whyenddetail,assembly,Dur,PM,DurPM,Last,DurLast,ToG,PmLast,threshold,elcounter2,established,established2,established3,established4,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,meanthr,newperc1,newperc2,over,newsuccess2,newsuccess3,newsuccess4,newsuccess5,elcounter3,votes2,survival,surv2,surv3,surv4,surv5,alwaystakers,nevertakers,newvotes,newdown,min,max,possible,maxpot,actual,idl5,valid20,valid25,valid30,valid35,valid50,valid70,problems,perfsq,perfcb,perffrth,trperfsq,trperfcb,trperffrth,treated,cntr1,cntr2,cntr3,cntr4,cntr5,cntr6,cntr7,cntr8,cntr9,cntr10,cntr11,cntr12,cntr13,cntr14,cntr15,cntr16,cntr17,cntr18,cntr19,cntr20,cntr21,cntr22,cntr23,cntr24,cntr25,cntr26,cntr27,cntr28,cntr29,cntr30,cntr31,cntr32,cntr33,cntr34,cntr35,cntr36,cntr37,cntr38,newperc1plup20,newperc2plup20,validplup20,perfplaceboup20,newtrplaceboup20,perftrplaceboup20,newperc1plup25,newperc2plup25,validplup25,perfplaceboup25,newtrplaceboup25,perftrplaceboup25,newperc1plup30,newperc2plup30,validplup30,perfplaceboup30,newtrplaceboup30,perftrplaceboup30,newperc1plup35,newperc2plup35,validplup35,perfplaceboup35,newtrplaceboup35,perftrplaceboup35,newperc1pldw20,newperc2pldw20,validpldw20,perfplacebodw20,newtrplacebodw20,perftrplacebodw20,newperc1pldw25,newperc2pldw25,validpldw25,perfplacebodw25,newtrplacebodw25,perftrplacebodw25,newperc1pldw30,newperc2pldw30,validpldw30,perfplacebodw30,newtrplacebodw30,perftrplacebodw30,newperc1pldw35,newperc2pldw35,validpldw35,perfplacebodw35,newtrplacebodw35,perftrplacebodw35,parlpower,parl,lagnewperc,priorparl,priorparl2,priorvts,newsuccessall,thr1,thr2,thr3,thr4,thr5,thr6,thr7,thr8,thr9,thr10,thr11,thr12,thr13,thr14,thr15,parlpowertr,parlpowerperf,parpowerptrpref,validprg,esttr,estperf,estperftr,seatstr,seatsperf,seatstrpref,oldparty,stf,arm,rum,bul,cr,aus,latv,germ,uk,denm,rs,tk,hung,nor,gr,sw,is,slov,cz,alb,it,neth,cyp,lith,bol,peru,est,few20,few25,few30,few35,big,r35,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,validIK,validIKnew,validIKover,validIKh,newperc1pldwIKh,newperc2pldwIKh,validpldwIKh,perfplacebodwIKh,newtrplacebodwIKh,perftrplacebodwIKh,validIKoverN,validIKoverN_New,validIKoverN_NewHalf,validIKoverN_New_Pl,newperc1plupIK_Over,newperc2plupIK_Over,validIKoverNh,validIKnewN,validIKnewNh,validpldwIKov,perfplacebodwIK,newtrplacebodwIK,perftrplacebodwIK,perfplacebodwIK_2,newtrplacebodwIK_2,perftrplacebodwIK_2,perfplaceboupIK,newtrplaceboupIK,perftrplaceboupIK,perfplaceboupIK_2,newtrplaceboupIK_2,perftrplaceboupIK_2,newperc1plup50,newperc2plup50,validplup50,newperc1pldw50,newperc2pldw50,validpldw50,validpldwIK_gr,newperc1pldwIK_gr,newperc2pldwIK_gr,validplupIK_gr,newperc1plupIK_gr,newperc2plupIK_gr,validplupIK_gr_Over,newperc1plupIK_gr_Over,newperc2plupIK_gr_Over,validSuccessHalfPlUP,perfplaceboupIKhalf,newtrplaceboupIKhalf,validSuccessHalfPlDW,perfplacebodwIKhalf,newtrplacebodwIKhalf,validSuccessHalfPlUP_ov,perfplaceboupIKhalf_ov,newtrplaceboupIKhalf_ov,validSuccessHalfPlDW_ov,perfplacebodwIKhalf_ov,newtrplacebodwIKhalf_ov,oldsuccess,oldover,validtestIK,perftestIK,trtest,perftrtest,validtestIKup,perftestIKup,trtestup,perftrtestup,trpl,trplperf,newalw,validIKdur,elcounter5,validIKoverN_NewHalf_Pl_Below,perfplacebodwIKhalf_Over_New,newtrplacebodwIKhalf_Over_New,inter_over_new_dw_pl,validIKoverN_NewHalf_Pl_UP,perfplaceboupIKhalf_Over_New,newtrplaceboupIKhalf_Over_New,inter_over_new_up_pl,withingroupdown,withingrouptrdown,inter_withon_down,withingroupup,withingrouptrup,inter_withon_up,newalw2,idid3,newnew,new2
Moldova,20,Patriots of Moldova,Patriots of Moldova,43,2010,7,0.1,0,0.0702156,,-3.440564,0,0,0,0,1,1,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,,,,,,,,0,0,,,7,7,1,7,1,1,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,,1,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,7,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,1,6.825541,
Moldova,20,Peasants' CD,Peasants' CD,29,2001,3,0.3,0,0.175539,,-3.335241,0,0,0,0,0.2,0.2,,,,101,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,0.175539,,1,,,,,4,,0,0,0,0,,0,0,,,3,7,5,3,1,1,0,0,0,0,0,0,0,11.12383,-37.10067,123.7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175539,,0,-4.037397,0,0,0.175539,,0,-4.212936,0,0,0.175539,,0,-4.388475,0,0,0.175539,,0,-4.564014,0,0,0.175539,,0,-2.633085,0,0,0.175539,,0,-2.457546,0,0,0.175539,,0,-2.282007,0,0,0.175539,,0,-2.106468,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175539,,0,-2.151264,0,0,0,0,0,0,,,0,0,0,1,-2.335241,0,0,-1.335241,0,0,-4.335241,0,0,-5.335241,0,0,,,0,0.175539,,1,1,0.175539,,0,0.175539,,0,0.175539,,0,-4.560241,0,0,-2.110241,0,0,-4.695241,0,0,-1.975241,0,,1,0,-2.149461,0,0,0,-4.474461,0,0,0,0,0,0,3,0,-2.139987,0,0,0,-4.704766,0,0,-1.243461,0,0,1.403239,0,0,0,1,6.825541,
Moldova,20,Plai Natal,Plai Natal,27,2001,3,1.6,0,0.9362081,,-2.574572,0,0,0,0,0.2,0.2,,,,101,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,0.9362081,,1,,,,,4,,0,0,0,0,,0,0,,,3,7,5,3,1,1,0,0,0,0,0,0,0,6.628421,-17.06535,43.93597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9362081,,0,-3.276728,0,0,0.9362081,,0,-3.452267,0,0,0.9362081,,0,-3.627806,0,0,0.9362081,,0,-3.803345,0,0,0.9362081,,0,-1.872416,0,0,0.9362081,,0,-1.696877,0,0,0.9362081,,0,-1.521338,0,0,0.9362081,,0,-1.345799,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9362081,,0,-1.390595,0,0,1,0,0,0,,,0,0,0,1,-1.574572,0,0,-0.574572,0,0,-3.574572,0,0,-4.574572,0,0,,,0,0.9362081,,1,1,0.9362081,,0,0.9362081,,0,0.9362081,,0,-3.799572,0,0,-1.349572,0,0,-3.934572,0,1,-1.214572,0,,1,0,-1.388792,0,0,0,-3.713792,0,0,0,0,0,0,3,0,-1.379318,0,0,0,-3.944098,0,0,-0.4827919,0,0,2.163908,0,0,0,1,6.825541,
Moldova,20,Popular Republican Party,Popular Republican Party,40,2010,7,0.1,0,0.0702156,,-3.440564,0,0,0,0,1,1,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,,,,,,,,0,0,,,7,7,1,7,1,1,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,,1,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,7,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,1,6.825541,
Moldova,20,Republican Party,Republican Party,38,2009.1,5,0.1,0,0.058513,,-3.452267,0,0,0,0,1,0.6666667,,,,101,,,,,,,,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,0.058513,,1,0.0702156,,,,6,,0,1,,,,0,0,,,5,7,3,7,3,2,0,0,0,0,0,0,0,11.91815,-41.14463,142.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058513,,0,-4.154423,0,0,0.058513,,0,-4.329962,0,0,0.058513,,0,-4.505501,0,0,0.058513,,0,-4.68104,0,0,0.058513,,0,-2.750111,0,0,0.058513,,0,-2.574572,0,0,0.058513,,0,-2.399033,0,0,0.058513,,0,-2.223494,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058513,,0,-2.26829,0,0,0,0,0,0,,,0,0,0,1,-2.452267,0,0,-1.452267,0,0,-4.452267,0,0,-5.452267,0,0,,,0,0.058513,,1,1,0.058513,,0,0.058513,,0,0.058513,,0,-4.677267,0,0,-2.227267,0,0,-4.812267,0,0,-2.092267,0,,1,0,-2.266487,0,0,0,-4.591487,0,0,0,0,0,0,5,0,-2.257013,0,0,0,-4.821793,0,0,-1.360487,0,0,1.286213,0,0,0,1,6.825541,
Moldova,20,Republican Party,Republican Party,38,2010,7,0.1,0,0.0702156,,-3.440564,0,0,0,0,1,0.6666667,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,,,,,,,,0,0,,,5,7,3,7,3,2,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,,1,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,7,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,2,6.825541,
Moldova,20,Roma Social-political Movement,Roma Social-political Movement,39,2010,7,0.1,0,0.0702156,,-3.440564,0,0,0,0,1,1,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,,,,,,,,0,0,,,7,7,1,7,1,1,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,,1,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,7,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,1,6.825541,
Moldova,20,Social Democratic Party,Social Democratic Party,24,1998,2,1.9,0,1.667621,1.462825,-1.84316,0,0,0,0,1,1,,,,101,,,,,,,,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.667621,,0,1.696877,2.164981,1.334096,0.4212936,3,2.5,1,1,1,1,1,0,0,2.5,,2,7,6,7,6,6,0,0,0,0,0,1,0,3.397237,-6.26165,11.54122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667621,,0,-2.545316,0,0,1.667621,,0,-2.720855,0,0,1.667621,,0,-2.896394,0,0,1.667621,,0,-3.071933,0,0,1.667621,,0,-1.141003,0,0,1.667621,,0,-0.9654645,0,0,1.667621,,1,-0.7899255,0,0,1.667621,,1,-0.6143865,0,0,0,,,0,0,0,1.774894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-2.104518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.667621,,1,-0.6591824,0,0,1,1,0,0,,,0,1,0,1,-0.8431596,0,0,0.1568404,1,0.1568404,-2.84316,0,0,-3.84316,0,0,,,0,1.667621,,1,1,,1.667621,0,1.667621,,0,1.667621,,0,-3.06816,0,1,-0.6181595,0,0,-3.20316,0,1,-0.4831595,0,,1,1,-0.6573794,0,0,0,-2.982379,0,0,0,0,0,1,2,1,-0.6479056,0,0,0,-3.212685,0,0,0.2486205,0,0,2.895321,0,0,0,1,6.825541,-5.362717
Moldova,20,Social Democratic Party,Social Democratic Party,24,2001,3,2.5,0,1.462825,1.696877,-2.047955,0,0,0,0,1,1,,,,101,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,1.462825,,0,2.164981,1.334096,0.4212936,,4,2.9,1,1,1,1,,0,0,2.9,,2,7,6,7,6,6,0,0,0,0,0,1,0,4.19412,-8.589369,17.59064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.462825,,0,-2.750111,0,0,1.462825,,0,-2.92565,0,0,1.462825,,0,-3.101189,0,0,1.462825,,0,-3.276728,0,0,1.462825,,0,-1.345799,0,0,1.462825,,0,-1.17026,0,0,1.462825,,1,-0.994721,0,0,1.462825,,1,-0.819182,0,0,0,0,1.667621,1,0,1,1.731985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-1.870466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.462825,,1,-0.8639778,0,0,1,1,0,0,,,0,1,0,1,-1.047955,0,0,-0.047955,0,0,-3.047955,0,0,-4.047955,0,0,,,0,1.462825,,1,1,,1.462825,0,1.462825,,0,1.462825,,0,-3.272955,0,1,-0.822955,0,0,-3.407955,0,1,-0.687955,0,1.667621,0,1,-0.8621749,0,0,0,-3.187175,0,0,0,0,0,1,3,1,-0.8527011,0,0,0,-3.41748,0,0,0.0438251,0,0,2.690525,0,0,0,2,6.825541,-5.128664
Moldova,20,Social Democratic Party,Social Democratic Party,24,2005,4,2.9,0,1.696877,2.164981,-1.813903,0,0,0,0,1,1,,,,101,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,1.696877,,0,1.334096,0.4212936,,,5,3.7,1,1,1,,,0,0,3.7,,2,7,6,7,6,6,0,0,0,0,0,1,0,3.290244,-5.968184,10.82571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696877,,0,-2.516059,0,0,1.696877,,0,-2.691598,0,0,1.696877,,0,-2.867137,0,0,1.696877,,0,-3.042676,0,0,1.696877,,0,-1.111747,0,0,1.696877,,0,-0.936208,0,0,1.696877,,1,-0.7606689,0,0,1.696877,,1,-0.5851299,0,0,0,0,1.462825,1,0,1,1.30679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-1.402362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.696877,,1,-0.6299258,0,0,1,1,0,0,,,0,1,0,1,-0.813903,0,0,0.186097,1,0.186097,-2.813903,0,0,-3.813903,0,0,,,0,1.696877,,1,1,,1.696877,0,1.696877,,0,1.696877,,0,-3.038903,0,1,-0.588903,0,0,-3.173903,0,1,-0.453903,0,1.462825,0,1,-0.6281229,0,0,0,-2.953123,0,0,0,0,0,1,4,1,-0.6186491,0,0,0,-3.183428,0,0,0.2778771,0,0,2.924577,0,0,0,3,6.825541,-4.660561
Moldova,20,Social Democratic Party,Social Democratic Party,24,2009.1,5,3.7,0,2.164981,1.334096,-1.345799,0,0,0,0,1,1,,,,101,,,,,,,,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.51078,2.164981,,0,0.4212936,,,,6,1.9,1,1,,,,0,0,1.9,,2,7,6,7,6,6,0,0,0,0,1,1,0,1.811175,-2.437477,3.280354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164981,,0,-2.047955,0,0,2.164981,,0,-2.223494,0,0,2.164981,,0,-2.399033,0,0,2.164981,,0,-2.574572,0,0,2.164981,,1,-0.643643,0,0,2.164981,,1,-0.4681039,0,0,2.164981,,1,-0.2925649,0,0,2.164981,,1,-0.1170259,0,0,0,0,1.696877,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-2.233246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.164981,,1,-0.1618218,0,0,1,1,0,0,,,1,1,0,1,-0.345799,0,0,0.654201,1,0.654201,-2.345799,0,0,-3.345799,0,0,,,0,,2.164981,1,1,,2.164981,0,2.164981,,0,2.164981,,0,-2.570799,0,1,-0.120799,0,0,-2.705799,0,1,0.014201,1,1.696877,0,1,-0.1600189,0,0,0,-2.485019,0,0,0,0,0,1,5,1,-0.1505451,0,0,0,-2.715324,0,0,0.7459811,1,0.7459811,3.392681,0,0,0,4,6.825541,-5.491445
Moldova,20,Social Democratic Party,Social Democratic Party,24,2009.2,6,1.9,0,1.334096,0.4212936,-2.176684,0,0,0,0,1,1,,,,101,,,,,,,,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.334096,,0,,,,,7,0.6,1,,,,,0,0,0.6,,2,7,6,7,6,6,0,0,0,0,0,1,0,4.737952,-10.31302,22.44819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334096,,0,-2.87884,0,0,1.334096,,0,-3.054379,0,0,1.334096,,0,-3.229918,0,0,1.334096,,0,-3.405457,0,0,1.334096,,0,-1.474528,0,0,1.334096,,0,-1.298989,0,0,1.334096,,0,-1.12345,0,0,1.334096,,1,-0.9479106,0,0,0,0,2.164981,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,-3.146049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.334096,,1,-0.9927065,0,0,1,1,0,0,,,0,1,0,1,-1.176684,0,0,-0.1766837,0,0,-3.176684,0,0,-4.176683,0,0,,,0,1.334096,,1,1,,1.334096,0,1.334096,,0,1.334096,,0,-3.401684,0,1,-0.9516836,0,0,-3.536684,0,1,-0.8166837,0,2.164981,0,1,-0.9909036,0,0,0,-3.315904,0,0,0,0,0,0,6,1,-0.9814298,0,0,0,-3.546209,0,0,-0.0849036,0,0,2.561796,0,0,0,5,6.825541,-6.404248
Moldova,20,Social Democratic Party,Social Democratic Party,24,2010,7,0.6,0,0.4212936,,-3.089487,0,0,0,0,1,1,,,,101,,,,,,,,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.4212936,,1,,,,,,,,,,,,0,0,,,2,7,6,7,6,6,0,0,0,0,0,0,0,9.544928,-29.48893,91.10564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-3.791642,0,0,0.4212936,,0,-3.967181,0,0,0.4212936,,0,-4.142721,0,0,0.4212936,,0,-4.31826,0,0,0.4212936,,0,-2.387331,0,0,0.4212936,,0,-2.211792,0,0,0.4212936,,0,-2.036252,0,0,0.4212936,,0,-1.860713,0,0,0,0,1.334096,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-1.905509,0,0,0,0,0,0,,,0,0,0,1,-2.089487,0,0,-1.089486,0,0,-4.089487,0,0,-5.089487,0,0,,,0,0.4212936,,1,1,0.4212936,,0,0.4212936,,0,0.4212936,,0,-4.314487,0,0,-1.864486,0,0,-4.449486,0,0,-1.729486,0,1.334096,0,0,-1.903706,0,0,0,-4.228706,0,0,0,0,0,0,7,0,-1.894233,0,0,0,-4.459012,0,0,-0.9977064,0,0,1.648994,0,0,0,6,6.825541,
